"city","state","msa_fips","fips","year","total","tourism","growth","percent_tourism","percent_growth","fips_st","fips_place","latitude","longitude"
"Corvallis","OR","19060",19060,2002,1920,66,207,3.44,10.78,41,15800,44.571006,-123.276033
"Corvallis","OR","19060",19060,2005,2134,176,189,8.25,8.86,41,15800,44.571006,-123.276033
"Corvallis","OR","19060",19060,2003,1962,61,222,3.11,11.31,41,15800,44.571006,-123.276033
"Corvallis","OR","19060",19060,2004,2009,162,185,8.06,9.21,41,15800,44.571006,-123.276033
"Corvallis","OR","19060",19060,2006,2256,181,195,8.02,8.64,41,15800,44.571006,-123.276033
"Corvallis","OR","19060",19060,2001,1808,122,186,6.75,10.29,41,15800,44.571006,-123.276033
"Cumberland","MD","19100",19100,2003,273362,9482,12472,3.47,4.56,24,21325,39.651067,-78.763805
"Cumberland","MD","19100",19100,2002,264806,9170,11946,3.46,4.51,24,21325,39.651067,-78.763805
"Cumberland","MD","19100",19100,2001,255038,8858,11577,3.47,4.54,24,21325,39.651067,-78.763805
"Cumberland","MD","19100",19100,2004,294201,9834,13465,3.34,4.58,24,21325,39.651067,-78.763805
"Cumberland","MD","19100",19100,2006,338493,11110,58039,3.28,17.15,24,21325,39.651067,-78.763805
"Cumberland","MD","19100",19100,2005,312612,0,54679,0,17.49,24,21325,39.651067,-78.763805
"Dallas","TX","19140",19140,2006,5556,100,282,1.8,5.08,48,19000,32.794151,-96.765249
"Dallas","TX","19140",19140,2003,4831,88,245,1.82,5.07,48,19000,32.794151,-96.765249
"Dallas","TX","19140",19140,2004,5325,91,261,1.71,4.9,48,19000,32.794151,-96.765249
"Dallas","TX","19140",19140,2002,4409,88,266,2,6.03,48,19000,32.794151,-96.765249
"Dallas","TX","19140",19140,2001,4155,84,326,2.02,7.85,48,19000,32.794151,-96.765249
"Dallas","TX","19140",19140,2005,5621,96,270,1.71,4.8,48,19000,32.794151,-96.765249
"Dalton","GA","19180",19180,2005,2042,108,115,5.29,5.63,13,21380,34.769008,-84.975906
"Dalton","GA","19180",19180,2002,1811,98,114,5.41,6.29,13,21380,34.769008,-84.975906
"Dalton","GA","19180",19180,2003,1956,104,108,5.32,5.52,13,21380,34.769008,-84.975906
"Dalton","GA","19180",19180,2004,2040,104,102,5.1,5,13,21380,34.769008,-84.975906
"Dalton","GA","19180",19180,2001,1775,96,121,5.41,6.82,13,21380,34.769008,-84.975906
"Dalton","GA","19180",19180,2006,2107,104,111,4.94,5.27,13,21380,34.769008,-84.975906
"Danville","IL","19260",19260,2003,2615,145,124,5.54,4.74,17,18563,40.143898,-87.619436
"Danville","IL","19260",19260,2005,2728,147,133,5.39,4.88,17,18563,40.143898,-87.619436
